"logFC"	"logCPM"	"PValue"	"FDR"
"MSTRG.13548.1"	3.60516407249926	-2.74206149355721	0.279975025798592	0.952055258356174
"KWMTBOMO08891.mrna1"	0.54339566885437	4.01697207618948	0.279982396581809	0.952055258356174
"KWMTBOMO00588.mrna1"	2.22953168425948	-0.0560536735045019	0.279983575568163	0.952055258356174
"MSTRG.6790.1"	3.60148585326062	-2.74311279145418	0.28000960950046	0.952055258356174
"MSTRG.12657.5"	3.60148359585234	-2.74311279145418	0.280020776246377	0.952055258356174
"MSTRG.2587.1"	3.601481783692	-2.74311279145418	0.280029741097927	0.952055258356174
"MSTRG.21250.1"	-0.635216100861619	3.20378173731091	0.280040813545751	0.952055258356174
"MSTRG.3601.2"	3.60147912362043	-2.74311279145418	0.280042901608083	0.952055258356174
"MSTRG.19783.3"	3.60147686819188	-2.74311279145418	0.280054061106257	0.952055258356174
"KWMTBOMO02698.mrna1"	3.60147093543172	-2.74311279145418	0.280083419525615	0.95209263120231
"KWMTBOMO10814.mrna1"	2.07876861221704	-1.67863142953572	0.280125708803536	0.95211424024033
"KWMTBOMO14746.mrna1"	1.63710093195147	-1.06636759309366	0.280126507076862	0.95211424024033
"MSTRG.4775.1"	-1.14855426969401	0.406842970526042	0.280161516314896	0.952132343696155
"MSTRG.8377.2"	1.22690613755722	-0.125713540256295	0.280180026781097	0.952132343696155
"MSTRG.20896.1"	1.94339403200803	-1.35421617177825	0.280186930452106	0.952132343696155
"KWMTBOMO14315.mrna1"	-2.64606732669433	-1.80600997914437	0.280261481665852	0.952323261060677
"MSTRG.18378.8"	2.28980309494834	-0.514633775089368	0.280282526187618	0.952332350579673
"MSTRG.8628.1"	2.26346062246664	0.383740399568762	0.28033126078586	0.952435516935667
"MSTRG.11071.1"	0.565780340183769	3.90652619251671	0.280422160981167	0.952647878476446
"KWMTBOMO07324.mrna1"	0.581025904119075	3.78701229490132	0.280430516625756	0.952647878476446
"KWMTBOMO10073.mrna1"	1.95755872490623	-1.89163463464857	0.280547049527376	0.952981305769083
"MSTRG.11640.5"	-2.35929284021383	0.571711916867393	0.280588714963416	0.953060391132042
"MSTRG.15380.1"	3.62060860876898	-2.73767690791569	0.280628556127522	0.953133270133589
"MSTRG.21702.8"	0.690449467517437	2.83381353195148	0.280655253852157	0.953161501831468
"MSTRG.21011.3"	3.62011471910076	-2.73782442226945	0.280751858004497	0.953427130520579
"KWMTBOMO04336.mrna1"	3.61315158730208	-2.73979348014372	0.280790938820374	0.953497389222812
"MSTRG.4234.2"	1.01647746300836	1.15596417540701	0.280846534548202	0.953623715652504
"MSTRG.17736.1"	2.00306491648165	-2.24621078513572	0.280990832669307	0.954000327241903
"MSTRG.10262.1"	3.6079307659208	-2.74129633237348	0.280994251817678	0.954000327241903
"MSTRG.21078.3"	-1.74972068037298	1.5077676753419	0.281048494315006	0.954122001884149
"MSTRG.654.2"	1.90189165341357	-1.07511708686149	0.281067916161844	0.954125456887015
"MSTRG.9824.2"	-2.20191422702552	0.860254912379343	0.281154506014873	0.954334976571101
"MSTRG.19266.2"	-0.418597304314534	5.98674162048124	0.28117126839543	0.954334976571101
"MSTRG.1556.1"	-0.539750948361205	4.10267308548519	0.281184861353	0.954334976571101
"KWMTBOMO00890.mrna1"	0.540008844250513	4.00040061113656	0.281303193360872	0.954635438669018
"KWMTBOMO06601.mrna1"	-1.2909766676762	2.5051654340676	0.281310217320498	0.954635438669018
"MSTRG.6688.1"	1.29200670421716	0.028419044762061	0.28147223282544	0.955122723286379
"MSTRG.17365.3"	0.553815473487296	3.81986797274033	0.281531669926388	0.955166636799544
"MSTRG.9342.13"	0.493280128232148	5.03382366477737	0.281571727744034	0.955166636799544
"MSTRG.13933.1"	2.03921212115918	-2.25192154693289	0.281603266903367	0.955166636799544
"MSTRG.14442.1"	0.768396371580357	2.49294355501672	0.281611458083937	0.955166636799544
"MSTRG.7281.2"	-1.12498871159574	0.903908210172436	0.281622958444699	0.955166636799544
"MSTRG.13029.3"	0.857190888662349	2.29275096055462	0.281625079149594	0.955166636799544
"MSTRG.12384.4"	-0.910959378538078	1.74679487733877	0.281627742574601	0.955166636799544
"MSTRG.14146.1"	1.11982482199137	0.559356731421665	0.281632567754911	0.955166636799544
"KWMTBOMO13582.mrna1"	-2.45554330543983	-2.33376835612049	0.281737563676139	0.955460228538107
"KWMTBOMO05333.mrna1"	2.57947982060504	-1.74935915922778	0.281848185644652	0.95549771338605
"MSTRG.14836.5"	4.07369388719103	-2.57645033411777	0.281852359826637	0.95549771338605
"MSTRG.16159.3"	4.05988019999105	-2.58142609003776	0.281853491776765	0.95549771338605
"MSTRG.14839.5"	4.05804054165071	-2.58208599596733	0.281860340943673	0.95549771338605
"MSTRG.4151.1"	4.05844895102195	-2.58193932285844	0.281861977307456	0.95549771338605
"MSTRG.3118.2"	0.587891237870912	3.5418857484407	0.281879413452813	0.95549771338605
"KWMTBOMO15216.mrna1"	4.04551188257895	-2.58656705155659	0.281890478296799	0.95549771338605
"MSTRG.11992.7"	4.07590751570518	-2.57564711990598	0.281896061690867	0.95549771338605
"KWMTBOMO00559.mrna1"	3.66953372106123	-2.72352032895279	0.281960658819453	0.955552367505
"KWMTBOMO03837.mrna1"	4.08594635884556	-2.5720020414085	0.281988915305587	0.955552367505
"MSTRG.21854.4"	4.07911514219247	-2.57447964433893	0.281991303382461	0.955552367505
"MSTRG.421.1"	-1.77976843294846	-0.811533264452678	0.282001705290581	0.955552367505
"MSTRG.10951.3"	4.08132619319487	-2.57367757885959	0.282004344324721	0.955552367505
"MSTRG.5971.9"	4.08873398514601	-2.57098314659367	0.28207063874642	0.95571453660092
"KWMTBOMO10813.mrna1"	4.09948448501448	-2.56706017207838	0.282125663008624	0.955838501330289
"KWMTBOMO06999.mrna1"	0.399094722063396	6.54142350031143	0.28216992311223	0.955865058036499
"MSTRG.16430.9"	1.47938534472977	1.06032025239039	0.282170376872299	0.955865058036499
"MSTRG.16584.3"	-0.518195444346167	4.66330374841559	0.28220268907467	0.955886826022855
"KWMTBOMO03973.mrna1"	-0.413432484600428	5.90545070144276	0.282224368618299	0.955886826022855
"KWMTBOMO07034.mrna1"	4.11191701488956	-2.56249745073662	0.282232117082959	0.955886826022855
"MSTRG.8208.1"	4.13008300488678	-2.55578951526191	0.282338523070377	0.956048867766905
"MSTRG.1603.1"	-2.26617693692915	-2.41211431980546	0.282340506971829	0.956048867766905
"KWMTBOMO14742.mrna1"	-2.22620153574609	1.6335867220927	0.282353319700517	0.956048867766905
"KWMTBOMO01281.mrna1"	0.52217124203324	4.42552139067488	0.282377132169736	0.956048867766905
"MSTRG.2136.6"	4.13414953029859	-2.55427933115544	0.282381834984643	0.956048867766905
"MSTRG.3094.3"	4.11679879511703	-2.56069102882001	0.282390608416076	0.956048867766905
"MSTRG.18748.4"	-0.905732415946847	2.83320561248795	0.282425589198683	0.956063051774137
"MSTRG.16060.2"	1.84773081501481	0.681466643004584	0.282443846978002	0.956063051774137
"MSTRG.10789.2"	4.12655933718066	-2.55708527802964	0.282455552781919	0.956063051774137
"KWMTBOMO10434.mrna1"	2.13618916519761	-1.95674629544293	0.282468564011042	0.956063051774137
"MSTRG.17749.14"	4.18549556190789	-2.535008731194	0.282545826379256	0.956141372956813
"MSTRG.9123.1"	0.750869119373879	2.84854897206769	0.282562493069063	0.956141372956813
"MSTRG.21662.1"	1.73978105787639	-1.6730567344681	0.282570595902016	0.956141372956813
"MSTRG.6400.1"	-0.52047564438737	4.21402709000086	0.282589081331025	0.956141372956813
"MSTRG.19666.1"	4.16610437563438	-2.54232834503952	0.282599138183493	0.956141372956813
"KWMTBOMO15624.mrna1"	4.16610094989465	-2.54232834503952	0.282617810721939	0.956141372956813
"MSTRG.17237.2"	-0.775445985102746	2.36218619431329	0.282682830845097	0.956141372956813
"KWMTBOMO00520.mrna1"	4.1529555744937	-2.54725361526506	0.282686627104737	0.956141372956813
"MSTRG.8378.3"	4.17119445422024	-2.54040584793282	0.282686766526891	0.956141372956813
"KWMTBOMO10691.mrna1"	4.16779212151044	-2.54168721458087	0.282688207023986	0.956141372956813
"KWMTBOMO06177.mrna1"	4.16457041620548	-2.54289848933664	0.282694577178829	0.956141372956813
"KWMTBOMO05992.mrna1"	-0.64926705414218	3.12898938968279	0.282839776544698	0.956570065588545
"MSTRG.473.1"	2.87041973810719	-2.34910200144588	0.28295390983263	0.956767660535963
"MSTRG.4694.1"	0.485919294586584	4.64607023267633	0.282984711998138	0.956767660535963
"KWMTBOMO06171.mrna1"	-0.52395433566222	4.35963932889426	0.282987252338227	0.956767660535963
"MSTRG.21797.4"	0.489205193458351	4.78778472107979	0.28299079041406	0.956767660535963
"MSTRG.584.1"	0.761451273489407	2.50919945709047	0.282999024671686	0.956767660535963
"MSTRG.13600.1"	3.48082274025012	-2.77648316776375	0.283008932243871	0.956767660535963
"MSTRG.21010.6"	-0.759712843974768	2.49510214021515	0.283104825622716	0.956957381224564
"MSTRG.8392.5"	-1.82818088854626	-1.13283392742425	0.283120651403981	0.956957381224564
"MSTRG.18325.1"	-1.16158887110372	0.26633012006683	0.283129637562584	0.956957381224564
"KWMTBOMO07332.mrna1"	-1.44833165553702	-1.1743389853802	0.283138886071477	0.956957381224564
"MSTRG.13440.2"	-0.424751202607634	5.44129959978406	0.28318790016051	0.957060645894479
"MSTRG.17122.1"	-3.44659520281121	-2.76160088892895	0.283269202656214	0.957200318923985
"KWMTBOMO12396.mrna1"	-0.899515003816751	1.88611533627243	0.283279843217968	0.957200318923985
"MSTRG.13625.3"	-0.759325291465379	2.55434263331397	0.283291704678194	0.957200318923985
"MSTRG.2896.1"	-4.39715651900237	-2.46835187120057	0.283305663065505	0.957200318923985
"MSTRG.16584.11"	-1.26737134380587	2.61610741956253	0.28332747356938	0.957200318923985
"MSTRG.19001.3"	-4.21705641424917	-2.53729311110242	0.283340009146991	0.957200318923985
"MSTRG.12160.1"	-0.601800733328701	4.13803323606619	0.283365795996203	0.95722505778531
"MSTRG.20983.2"	-4.39150501639639	-2.47060243008696	0.283410539196015	0.957237401415786
"MSTRG.4302.1"	3.71777948316616	-2.7091420457607	0.283426662041316	0.957237401415786
"MSTRG.6229.2"	3.15145962121989	-1.73196099749484	0.283443172154759	0.957237401415786
"MSTRG.17027.15"	3.72512394478502	-2.70681867255965	0.283483469971017	0.957237401415786
"KWMTBOMO01349.mrna1"	-1.56757846454899	-0.454786161199479	0.283498034729552	0.957237401415786
"KWMTBOMO05141.mrna1"	-0.487165242400291	4.49950314004596	0.283552474236162	0.957237401415786
"MSTRG.17452.4"	-4.38604732818256	-2.47277282931811	0.283558160340335	0.957237401415786
"MSTRG.11094.8"	3.7049062489495	-2.7125930599941	0.283589982551546	0.957237401415786
"MSTRG.16819.23"	-4.23100650066074	-2.53215695117611	0.283593198738481	0.957237401415786
"MSTRG.6784.1"	1.30061806020944	0.547240057926437	0.283598093545546	0.957237401415786
"KWMTBOMO00359.mrna1"	4.23345268789733	-2.51656324085855	0.283602984677348	0.957237401415786
"MSTRG.5047.3"	-0.618447899643973	3.28493955534872	0.283611736136223	0.957237401415786
"MSTRG.5134.3"	-4.38331150866019	-2.47385920702664	0.283638532948243	0.957237401415786
"MSTRG.13109.1"	1.00397747924736	1.24085325111044	0.283654870915505	0.957237401415786
"MSTRG.9525.5"	2.10745602074322	-1.97195933079413	0.283682728540434	0.957237401415786
"MSTRG.15194.6"	-4.38056889044248	-2.47494637160744	0.283705063845553	0.957237401415786
"MSTRG.21660.3"	-0.482304399876218	4.55102655536371	0.283765117896561	0.957237401415786
"KWMTBOMO02031.mrna1"	-4.23945631838166	-2.52903161694366	0.283773606621718	0.957237401415786
"KWMTBOMO08188.mrna1"	-2.01706919838391	-0.774592747591259	0.283810930446503	0.957237401415786
"MSTRG.18794.4"	-4.24644801102171	-2.52643212389891	0.283824381464347	0.957237401415786
"MSTRG.4239.9"	4.23882422398595	-2.51446682307945	0.2838262824509	0.957237401415786
"KWMTBOMO01128.mrna1"	4.24188034825766	-2.51328026626431	0.283832321498255	0.957237401415786
"MSTRG.9929.1"	-4.24645206114995	-2.52643212389891	0.283856736555479	0.957237401415786
"MSTRG.3164.8"	-2.28904723846419	0.5858125318912	0.283858453108151	0.957237401415786
"MSTRG.280.17"	-4.30762905335522	-2.50332201142076	0.283863009961995	0.957237401415786
"MSTRG.1116.1"	-4.24645492191398	-2.52643212389891	0.283879593795529	0.957237401415786
"KWMTBOMO16691.mrna1"	-1.27597170614023	0.659716815478371	0.283928646840872	0.957237401415786
"KWMTBOMO11993.mrna1"	0.514556209203753	4.43989437507846	0.283951163862104	0.957237401415786
"MSTRG.8750.3"	-4.36270034002761	-2.48199017183244	0.283959569827151	0.957237401415786
"MSTRG.2977.11"	0.861196150789531	3.34100980745945	0.283985244949123	0.957237401415786
"KWMTBOMO13624.mrna1"	0.678573838389995	2.94970802819704	0.283991089908189	0.957237401415786
"MSTRG.15726.1"	0.477337698808791	4.74414322069089	0.284022685903377	0.957237401415786
"KWMTBOMO10729.mrna1"	-4.29871652191526	-2.50673604953653	0.284048911647939	0.957237401415786
"MSTRG.13426.1"	-1.21449550685604	0.14999111764898	0.284063721567124	0.957237401415786
"KWMTBOMO01000.mrna1"	-1.45083880895882	-1.00972493207173	0.284080030530448	0.957237401415786
"MSTRG.9615.1"	-2.43551012448931	-1.20492296622647	0.28408203028108	0.957237401415786
"MSTRG.5136.2"	0.742133223223921	2.5496024015642	0.284097854804475	0.957237401415786
"MSTRG.18362.16"	-4.34546324830593	-2.48872941633261	0.284100468322496	0.957237401415786
"MSTRG.1199.2"	-0.480054279021823	4.58096915789018	0.28411984846676	0.957237401415786
"KWMTBOMO09559.mrna1"	0.582652188312367	3.58398917270925	0.284120995096576	0.957237401415786
"MSTRG.5578.2"	-4.27227063869295	-2.51676686386606	0.284126480585347	0.957237401415786
"KWMTBOMO12254.mrna1"	-2.32852387020631	-2.35055409704629	0.284227602875039	0.957347625910319
"MSTRG.3874.3"	0.502674510799131	4.47558069951937	0.284242955571354	0.957347625910319
"KWMTBOMO08744.mrna1"	1.00791104873754	1.11493169891607	0.284264860619594	0.957347625910319
"KWMTBOMO01919.mrna1"	0.576812751220088	3.54349167567614	0.284267643283588	0.957347625910319
"MSTRG.21339.1"	0.470466462149602	4.68735675769085	0.284280469745163	0.957347625910319
"KWMTBOMO15247.mrna1"	-1.03655045370789	1.01843100427887	0.284285415711074	0.957347625910319
"KWMTBOMO02750.mrna1"	-0.645744399305815	3.11542990092592	0.284288461333051	0.957347625910319
"KWMTBOMO02313.mrna1"	0.845711609759961	2.10527110961388	0.284343899147825	0.957472120259852
"MSTRG.6977.3"	-0.550605163058644	3.90897824335396	0.284439267823911	0.957731049022213
"MSTRG.16104.3"	1.29921811358046	0.276959071251211	0.284577026042971	0.958132664056744
"MSTRG.2022.1"	0.800398562455824	2.30532154990554	0.2846124886797	0.958189833795812
"KWMTBOMO06468.mrna1"	-3.53052634048208	-2.73834850480241	0.284716946857439	0.958439006422415
"KWMTBOMO06713.mrna1"	-0.376623845880587	7.27906381775148	0.284724287291037	0.958439006422415
"KWMTBOMO06465.mrna1"	-3.52939657056248	-2.73865948560189	0.284743012906804	0.958439006422415
"KWMTBOMO08798.mrna1"	-0.442385926921764	5.54400679249644	0.284760450126815	0.958439006422415
"MSTRG.12268.1"	-1.35883074600993	-1.19065610450567	0.284809828635676	0.958542972342208
"MSTRG.17683.1"	0.763843925578858	2.49177979000712	0.284847884212024	0.958608819292696
"MSTRG.3217.1"	-0.562899572339659	3.77819472824712	0.284883223833054	0.95865238345676
"KWMTBOMO14460.mrna1"	1.2430919525363	0.519530502991624	0.284897812084916	0.95865238345676
"KWMTBOMO12219.mrna1"	-1.02185403598898	1.02805279478168	0.284952016307475	0.958675539285933
"KWMTBOMO01725.mrna1"	3.49540207609251	-2.77209015708037	0.284973399017058	0.958675539285933
"MSTRG.1199.1"	-0.518726554731332	4.1909207328421	0.285006062129594	0.958675539285933
"MSTRG.16296.1"	-0.945788696394611	1.43318711045248	0.285014680597955	0.958675539285933
"MSTRG.9419.4"	-3.45033947067344	-2.76052462049623	0.2850209711439	0.958675539285933
"MSTRG.1938.4"	-1.57119368723387	-0.377777426249936	0.285023447044869	0.958675539285933
"KWMTBOMO05616.mrna1"	-2.15182823704127	-1.87695709540734	0.285034136962625	0.958675539285933
"MSTRG.19847.1"	-0.779822916081167	2.54877361676376	0.28510465237804	0.958803221283512
"MSTRG.8551.2"	1.31016580657883	-0.489149065048545	0.285109088195255	0.958803221283512
"KWMTBOMO02728.mrna1"	0.471600891802801	5.01964023626218	0.285142021070958	0.958851773910725
"MSTRG.13726.1"	0.493323248494975	4.46959439906659	0.285202930936727	0.9589943928235
"MSTRG.7488.1"	-3.49569190884928	-2.74812500708776	0.285239112374611	0.959053849331146
"KWMTBOMO08331.mrna1"	-3.5450471695494	-2.73427333342735	0.285282332940176	0.95913696411268
"MSTRG.5007.3"	1.76310306540226	2.56226014164604	0.285396980811301	0.95941910576149
"MSTRG.16242.1"	-1.47561926293281	-1.2870581524682	0.285403264646215	0.95941910576149
"MSTRG.9752.1"	-0.828413868446658	2.09508924054121	0.285454745876363	0.959529948159778
"MSTRG.13914.5"	2.34235142327305	-1.47619677542325	0.285541855259769	0.959760529190366
"MSTRG.1128.6"	1.38500669504359	-0.909364676755219	0.285599327217681	0.959880600677714
"KWMTBOMO06969.mrna1"	1.28816336255486	-0.56635369089632	0.285619922854627	0.959880600677714
"MSTRG.1264.1"	-2.44277311680232	-2.350118443308	0.285633123597305	0.959880600677714
"KWMTBOMO01909.mrna1"	3.57012319220418	-2.7507469839077	0.285652523283813	0.95988357302325
"MSTRG.15969.1"	-3.38307283796901	-2.77901581806048	0.285726872095533	0.960015318348684
"MSTRG.7400.1"	0.673234430407849	3.18541029203413	0.285728764965766	0.960015318348684
"MSTRG.6386.3"	-0.542409743998277	4.08871495860483	0.285801588068034	0.960197766198633
"MSTRG.2136.4"	0.923995953305063	1.58654214327858	0.285870634073961	0.960367501444813
"MSTRG.11290.1"	0.464603173819817	4.83368518290582	0.285920970595896	0.960417830793053
"MSTRG.7446.2"	3.72016603178655	-2.70869429761522	0.285922666521227	0.960417830793053
"MSTRG.13632.10"	-0.642937748790844	3.57405812032778	0.285943592922231	0.960425894905553
"KWMTBOMO10803.mrna1"	3.71507270641615	-2.71023315908003	0.286008811018675	0.960532989832155
"MSTRG.13400.2"	-0.540402425891484	4.94130422749285	0.286027353498392	0.960532989832155
"KWMTBOMO03370.mrna1"	2.72416353817997	-2.40496523468643	0.286031061030974	0.960532989832155
"KWMTBOMO09051.mrna1"	-1.66154894749879	-1.81671686272336	0.286053554080412	0.960546305083931
"KWMTBOMO03640.mrna1"	-3.4248323917363	-2.76732780939163	0.286101173042411	0.9606439840698
"KWMTBOMO10027.mrna1"	3.73647130086686	-2.70273380305155	0.286192306732295	0.960799198698869
"MSTRG.3094.5"	1.28379910962616	2.75913193736747	0.286203194287999	0.960799198698869
"KWMTBOMO05517.mrna1"	-1.23499179912447	0.0890885344297458	0.286219687725357	0.960799198698869
"MSTRG.18405.1"	-0.670170473295415	2.95754396858613	0.286221530866372	0.960799198698869
"MSTRG.1769.1"	1.10161838865371	0.468318739392684	0.286243221572381	0.960809798379859
"KWMTBOMO13737.mrna1"	1.7428558369452	-1.33702320134309	0.28628009243737	0.960871347418786
"KWMTBOMO07016.mrna1"	-2.32440167168643	-2.33661439275788	0.286371445551301	0.961115741031662
"KWMTBOMO04912.mrna1"	-0.725101034457227	2.79193587240497	0.286416271799734	0.961147788229224
"MSTRG.2880.1"	-0.44928523285344	5.17226402464769	0.286451240956143	0.961147788229224
"MSTRG.18759.7"	-2.41039140103791	-1.51494065804322	0.286453807553138	0.961147788229224
"MSTRG.12756.3"	-1.00129352083559	2.21528141695684	0.286502783568153	0.961147788229224
"MSTRG.2416.1"	0.758518760759912	2.61136771869281	0.286517079124843	0.961147788229224
"KWMTBOMO00040.mrna1"	3.68842082775346	-2.71689204833288	0.286518767935322	0.961147788229224
"MSTRG.12976.3"	0.762844000562114	4.08336160079728	0.286523405231577	0.961147788229224
"MSTRG.2160.2"	-1.89118084145778	0.619363785085378	0.28652931094039	0.961147788229224
"MSTRG.6024.6"	-1.93853071105898	-0.978976918314224	0.286617410612136	0.961335889736606
"MSTRG.7.3"	-3.55572599118762	-2.73102809698322	0.286622472612671	0.961335889736606
"MSTRG.9495.4"	-1.31867958960329	1.83038991106873	0.286808353705748	0.961897107075113
"KWMTBOMO06314.mrna1"	0.551846368735884	3.81834749222679	0.286847477121366	0.961966088130084
"MSTRG.7124.1"	0.526328332768848	4.11596997509201	0.286910043449021	0.962017067365184
"KWMTBOMO16337.mrna1"	-1.41378864772828	1.11870261442159	0.286915984655534	0.962017067365184
"MSTRG.17663.1"	1.08378692202551	3.03198001961266	0.286918347618781	0.962017067365184
"MSTRG.16107.1"	-0.62252715587184	3.27170622907976	0.28698395112091	0.962174802946476
"MSTRG.8924.1"	-0.986327898329151	1.22873888349896	0.287034397978937	0.962281705536863
"KWMTBOMO02447.mrna1"	1.32228237304316	-0.956704618782701	0.287084045871704	0.962358947252719
"MSTRG.16232.4"	-3.59701198396563	-2.71921730999559	0.287094563937476	0.962358947252719
"KWMTBOMO15616.mrna1"	0.442096862320283	5.26840563983809	0.287119469472611	0.962380206624981
"KWMTBOMO06662.mrna1"	2.17437419720604	1.39004627367694	0.28716507271187	0.962470834277313
"KWMTBOMO08864.mrna1"	-0.532262230483698	4.01092890889691	0.287283887769549	0.962806813215899
"KWMTBOMO11293.mrna1"	3.53994787585775	-2.75885907623476	0.287359235028579	0.962940045568351
"MSTRG.19173.2"	-3.2157619253995	-2.07674836637383	0.287365145579694	0.962940045568351
"MSTRG.8419.1"	3.53994124226629	-2.75885907623476	0.287379364331415	0.962940045568351
"KWMTBOMO08562.mrna1"	3.53993489303022	-2.75885907623476	0.287398633365596	0.962942373784825
"KWMTBOMO13561.mrna1"	-0.522241812511854	4.14605817832056	0.287470621949553	0.963074437163023
"MSTRG.8304.4"	-3.45191079677531	-2.76129670797484	0.287489727999334	0.963074437163023
"KWMTBOMO08900.mrna1"	0.597940120564302	3.30478369142735	0.287493779093319	0.963074437163023
"MSTRG.15328.2"	3.53352244595305	-2.76305104172292	0.287559485319204	0.963232305834691
"MSTRG.12878.1"	-2.64483692587235	-2.33775688987066	0.287583506665781	0.963250532114879
"MSTRG.9680.1"	-0.453943689865523	5.38599548051615	0.287629773875676	0.963293483993174
"KWMTBOMO16566.mrna1"	-1.7118238056212	1.92985438546973	0.287633492124575	0.963293483993174
"MSTRG.13064.4"	2.91751630864758	-2.10864921443722	0.287671733032951	0.963359321466782
"KWMTBOMO07062.mrna1"	-3.436925186062	-2.76493486333767	0.287714236216589	0.963439423083362
"MSTRG.2480.9"	1.76838143700868	1.09102683132894	0.287757934255287	0.963523515184193
"KWMTBOMO15210.mrna1"	1.18049795594628	0.394571671719464	0.287818522967738	0.963607854198628
"MSTRG.215.1"	-3.46310495595777	-2.75837996773833	0.287820296322855	0.963607854198628
"MSTRG.6356.1"	-0.605821875986662	3.55248392325006	0.287878406885368	0.963740168420388
"MSTRG.388.2"	1.402448126851	1.29711374733755	0.28792368708202	0.96382951568368
"MSTRG.19347.2"	-1.42539315245063	-0.191666907903523	0.287952062437299	0.963829666672141
"KWMTBOMO14384.mrna1"	-1.86573398917879	-1.09114442031114	0.287968400358318	0.963829666672141
"MSTRG.5601.5"	1.59568880934322	-1.1371692053413	0.287979506138755	0.963829666672141
"MSTRG.10841.1"	-0.630247794222274	3.31158103965395	0.288028856175728	0.963932605430137
"MSTRG.18729.2"	3.50231395578842	-2.77235370237736	0.288131533265233	0.964068457432326
"MSTRG.855.1"	-1.7982461302939	0.752506700735186	0.288152285126201	0.964068457432326
"KWMTBOMO02373.mrna1"	-0.691567614629236	2.86148037532175	0.288185166451686	0.964068457432326
"MSTRG.5260.6"	2.92479586155181	-0.59272695275633	0.288198451890084	0.964068457432326
"MSTRG.1335.1"	0.512627777549056	4.23177577308763	0.288240032563092	0.964068457432326
"KWMTBOMO00161.mrna1"	2.40370598295301	-1.96393118360701	0.288275467551768	0.964068457432326
"KWMTBOMO04827.mrna1"	-1.67037486475024	-1.55122191353417	0.288297991527738	0.964068457432326
"KWMTBOMO03497.mrna1"	3.39505675231907	-2.7988320102481	0.288305205812878	0.964068457432326
"MSTRG.8407.2"	3.6111322722503	-2.74190650315889	0.288332445487656	0.964068457432326
"MSTRG.20248.7"	1.73455501443763	1.72779233797656	0.288333296956856	0.964068457432326
"KWMTBOMO05332.mrna1"	2.66543699327963	-2.38650825347571	0.288343174919584	0.964068457432326
"MSTRG.18726.1"	3.3950673013967	-2.7988320102481	0.288350063856218	0.964068457432326
"KWMTBOMO08500.mrna1"	1.03658098200648	1.28178929623331	0.288366475118483	0.964068457432326
"MSTRG.13115.2"	3.39507207706552	-2.7988320102481	0.288370376565613	0.964068457432326
"KWMTBOMO15542.mrna1"	3.3950726363399	-2.7988320102481	0.288372755574795	0.964068457432326
"KWMTBOMO12233.mrna1"	3.39507274184091	-2.7988320102481	0.288373204353769	0.964068457432326
"KWMTBOMO05267.mrna1"	3.39907394008972	-2.79785784108911	0.288385580268513	0.964068457432326
"KWMTBOMO07093.mrna1"	3.39508041953294	-2.7988320102481	0.28840586774884	0.964074111915862
"MSTRG.15017.1"	-3.40922790325738	-2.77225511838486	0.288444003313624	0.964137029189426
"MSTRG.13648.3"	0.428309484084219	5.27021594192899	0.288461884145539	0.964137029189426
"KWMTBOMO14354.mrna1"	2.14382729457083	-1.49760862974054	0.288561526273016	0.964323214721556
"MSTRG.21831.1"	-3.4769850771314	-2.75480610069134	0.288568312576329	0.964323214721556
"KWMTBOMO06276.mrna1"	2.26278409060014	-0.678245202311356	0.288583019902119	0.964323214721556
"MSTRG.21913.4"	-1.76049463456746	1.96502221886463	0.288591992677988	0.964323214721556
"MSTRG.6373.2"	0.578229178328357	3.50749336181293	0.288649229775315	0.964452308535812
"MSTRG.21.2"	2.78137195120438	-0.924248504838044	0.288720306075785	0.96462762311574
"KWMTBOMO06184.mrna1"	3.41563098693794	-2.79383014834594	0.288774649778221	0.964747014335116
"KWMTBOMO08847.mrna1"	-1.48079964672901	0.537750770512456	0.288968970677427	0.965334000053472
"MSTRG.9294.1"	1.25398688626791	0.257637901095686	0.289019271185912	0.9654148927164
"MSTRG.5057.2"	-2.47234228220733	-1.96983958689958	0.289030429370431	0.9654148927164
"MSTRG.17505.1"	-1.66092852873695	2.72465579608869	0.289055529831596	0.965436530927679
"MSTRG.15280.1"	1.40233997000297	-1.02630655971515	0.289152226516908	0.965697280120858
"MSTRG.20526.2"	1.87299960556058	-0.225317203815119	0.28920517028554	0.965760755938393
"MSTRG.18123.2"	1.06824155832888	1.00270286587204	0.289208489785382	0.965760755938393
"MSTRG.6837.2"	-3.62580559886162	-2.71051443235693	0.289311676627651	0.966043105204643
"MSTRG.9089.1"	-3.62579523426615	-2.71051443235693	0.289360183444581	0.966066229377882
"MSTRG.3626.1"	-1.71664922137812	0.801047722495468	0.289388341187875	0.966066229377882
"KWMTBOMO12318.mrna1"	-3.62578679295495	-2.71051443235693	0.289399702028535	0.966066229377882
"MSTRG.6630.1"	0.889296148526276	1.63242564013734	0.289402088238455	0.966066229377882
"KWMTBOMO14512.mrna1"	-3.62578414516309	-2.71051443235693	0.289412100224086	0.966066229377882
"MSTRG.12036.1"	-3.62577687041092	-2.71051443235693	0.289446169842997	0.966066229377882
"KWMTBOMO15801.mrna1"	-3.62577422626773	-2.71051443235693	0.289458555197825	0.966066229377882
"MSTRG.19104.4"	-3.67784545314463	-2.69514702038554	0.289467677548676	0.966066229377882
