"logFC"	"logCPM"	"PValue"	"FDR"
"MSTRG.14606.1"	2.27733724201651	-1.32429543830664	0.214967121631769	0.786710467793011
"MSTRG.12737.1"	-1.13323549080777	2.09145848011368	0.215018827724623	0.786813076853998
"MSTRG.16819.25"	1.82713160717922	0.941950833889132	0.215047785866277	0.786813076853998
"KWMTBOMO04969.mrna1"	1.58870471724686	2.45634155657115	0.215049218540539	0.786813076853998
"MSTRG.13037.1"	0.60872042096742	5.15215837828023	0.215055866732657	0.786813076853998
"MSTRG.20794.1"	1.22486214776798	1.46137685986533	0.215088860953616	0.786830459401509
"MSTRG.1545.1"	-4.2065680457771	-2.61565150587087	0.215090972178273	0.786830459401509
"MSTRG.14954.1"	-2.0165686323987	-2.09589709835994	0.215152139784024	0.786968665861576
"MSTRG.622.6"	-0.742804209357764	4.06846314681438	0.215171872194419	0.786968665861576
"MSTRG.15273.3"	1.46370223551217	3.31676445494887	0.215174451306895	0.786968665861576
"KWMTBOMO05912.mrna1"	0.706606583329231	4.54343959300556	0.215195721571723	0.786968665861576
"KWMTBOMO05624.mrna1"	-1.67886455174743	-1.22790857741155	0.2152204653008	0.786968665861576
"MSTRG.13667.1"	-1.93428148370621	-0.86354957698912	0.215235366270115	0.786968665861576
"MSTRG.9718.1"	-0.995322447270644	2.44564436205233	0.215237221857586	0.786968665861576
"MSTRG.1697.6"	1.55379914816449	2.3093242405305	0.215261317725933	0.786968665861576
"MSTRG.5765.2"	-1.3883483697597	0.560231436154988	0.215265371421079	0.786968665861576
"KWMTBOMO00815.mrna1"	1.96292137423206	-1.58112638339889	0.215323481239004	0.787125598496241
"MSTRG.16617.1"	-1.90401585905803	-1.97589444394424	0.215340754904138	0.787133240957148
"MSTRG.21854.12"	1.92724585765654	0.319101200280396	0.215385909159728	0.787242786842061
"MSTRG.13908.2"	1.07222409855703	2.1510013856582	0.215477785102923	0.787523074592234
"KWMTBOMO09624.mrna1"	1.30109574571489	1.34828393782232	0.215493370678637	0.787524518263964
"MSTRG.14656.6"	1.60997906512373	2.10357895401887	0.215528962136417	0.787599068445638
"MSTRG.16137.1"	1.38838979837227	0.905612929279889	0.215554998328262	0.787633872261429
"KWMTBOMO00059.mrna1"	1.22061743051115	1.47642224518766	0.215574071372603	0.787633872261429
"KWMTBOMO06482.mrna1"	0.720605013919548	4.11976017498104	0.215584064336355	0.787633872261429
"MSTRG.7394.9"	-0.937234706876405	4.5784192751077	0.215655479790105	0.787792809611462
"MSTRG.17819.1"	-4.202011008028	-2.61810488275419	0.215669477777229	0.787792809611462
"KWMTBOMO01534.mrna1"	1.32569286713651	0.968698085214229	0.21567315446281	0.787792809611462
"MSTRG.10498.3"	2.78297514746967	-0.134789535961754	0.215799410513347	0.788198452814109
"KWMTBOMO15297.mrna1"	-1.80888978534294	-1.48714625961699	0.215831939867163	0.788261730083364
"KWMTBOMO02020.mrna1"	-2.88934846270157	-1.8275604718435	0.215887666276388	0.78839833479922
"KWMTBOMO04721.mrna1"	2.13027457998116	0.620486722743486	0.215899758099349	0.78839833479922
"MSTRG.11647.2"	-1.57328350571693	2.59031538155002	0.215942012052585	0.788497093311886
"MSTRG.13427.6"	3.60541410982573	-0.944850904911366	0.215980048757057	0.788568037750845
"KWMTBOMO02302.mrna1"	-1.01256939343812	2.70618385745541	0.215991862663465	0.788568037750845
"MSTRG.19355.1"	-1.22283384986757	1.43152999276241	0.216057708458226	0.788708384138468
"MSTRG.12152.3"	0.987584583059385	2.75159206834983	0.216060730890082	0.788708384138468
"KWMTBOMO06971.mrna1"	0.623391801101192	5.11526485081011	0.21611693674205	0.788853365329949
"MSTRG.11612.3"	3.85194182749761	-0.959109695199031	0.216134638648514	0.788853365329949
"KWMTBOMO02140.mrna1"	0.546104824273097	6.53243651147137	0.216146095991974	0.788853365329949
"KWMTBOMO05426.mrna1"	0.659355085487238	4.64904773979026	0.216206624168933	0.789018725664509
"MSTRG.17969.1"	-1.57402430392407	-0.187499828346746	0.216225964292657	0.789033762710228
"MSTRG.10326.2"	-4.22507602163074	-2.60982070555154	0.216299735438743	0.78924740880847
"MSTRG.5645.1"	-1.31896582616585	1.10340784217183	0.216323558335293	0.789260514567927
"KWMTBOMO05427.mrna1"	1.87513825740427	-1.05659198820924	0.216333775283264	0.789260514567927
"MSTRG.3795.2"	1.03341544499649	2.25927861854579	0.216352827515108	0.789274480111585
"MSTRG.2891.2"	-1.23130952685467	1.34928509478732	0.216399290777329	0.789388434546091
"MSTRG.19630.1"	1.94672070197535	-1.21144636783697	0.216447397004691	0.789508365785844
"KWMTBOMO06629.mrna1"	-0.980614209135939	2.85822262218714	0.216520238154821	0.789718496317741
"MSTRG.12682.2"	1.76497121380353	-1.59395848128459	0.216596685909893	0.789941750800324
"MSTRG.17128.1"	1.88846614710061	-0.438070956281689	0.216645135096743	0.79006286851579
"KWMTBOMO12907.mrna1"	0.855730801389161	4.02708155166663	0.216678353689295	0.79012843007063
"KWMTBOMO09135.mrna1"	-0.755747032173702	3.68785765545494	0.216845439157508	0.790682100312469
"MSTRG.15086.4"	2.77069959497731	-0.627393253748954	0.216868285089965	0.790705465552317
"MSTRG.3482.1"	0.695975622159406	4.0984843561493	0.216882350947166	0.790705465552317
"MSTRG.8880.1"	0.895937094740741	2.90110746584034	0.216904577090193	0.790730890238862
"KWMTBOMO12097.mrna1"	1.42594613373005	0.476082430408776	0.216921752020456	0.790737898326292
"MSTRG.5603.1"	1.65670994220288	0.036665232780803	0.216974857266418	0.790803724248461
"KWMTBOMO06111.mrna1"	0.801927724106282	3.27166842298137	0.216982526597845	0.790803724248461
"MSTRG.3751.1"	-1.88339748150659	-1.24207780324341	0.216985571387349	0.790803724248461
"KWMTBOMO06076.mrna1"	-0.585583172341481	5.43067309111648	0.217011957893604	0.790844294466338
"MSTRG.21027.2"	1.64075017480278	-0.104689306463241	0.217070812947634	0.791003173939987
"MSTRG.11193.2"	2.77639281918197	-1.63150402815736	0.2171526299668	0.791242278937404
"KWMTBOMO05225.mrna1"	0.872254816357462	3.02458907341222	0.217166953822123	0.791242278937404
"KWMTBOMO06432.mrna1"	1.07420820978507	2.29791238848897	0.217248318723943	0.791483105242823
"MSTRG.9364.3"	-0.702467633098303	4.23248581531718	0.217306660301036	0.791617806688039
"KWMTBOMO02314.mrna1"	2.73257096340123	-2.06307287683851	0.217315830966267	0.791617806688039
"KWMTBOMO14185.mrna1"	0.678974831612298	4.33698012239743	0.217337947373743	0.791642746132013
"MSTRG.752.1"	-1.68352502532861	-0.979158397732257	0.217378058805325	0.791720599950083
"MSTRG.18686.1"	2.49916289982415	-2.29109929110131	0.217389864403862	0.791720599950083
"KWMTBOMO14877.mrna1"	0.733303307214448	3.77154974657178	0.217449699157182	0.791850889870242
"KWMTBOMO00819.mrna1"	2.37939161329178	-2.34562258206081	0.217456187317143	0.791850889870242
"MSTRG.20614.14"	2.17493278702497	0.611461857672331	0.217534207664982	0.792079360020767
"KWMTBOMO00794.mrna1"	0.534303931687468	6.73411768482489	0.21755279262196	0.792091398827185
"KWMTBOMO09195.mrna1"	0.593044906591532	5.33240337215244	0.217599202822914	0.792204738198617
"MSTRG.11562.1"	1.87078346478429	-0.745098936284235	0.217622966731118	0.792235619987456
"MSTRG.20573.2"	-4.61742901283481	-2.4438014864237	0.217703397957955	0.792472774914636
"MSTRG.341.1"	1.59537897557261	-0.718047230522777	0.217738945747036	0.792546525617044
"MSTRG.10980.3"	-4.6698623474977	-2.42062765934661	0.217772681161514	0.79261366957711
"KWMTBOMO07887.mrna1"	0.804241148168533	3.32277263728635	0.217844683116876	0.792820070679411
"KWMTBOMO02630.mrna1"	0.533590529144507	6.73967576577059	0.217890178452866	0.79285520537242
"MSTRG.20196.2"	0.734241882751176	3.79912702663197	0.217943144378546	0.79285520537242
"MSTRG.7147.2"	-4.69170967781724	-2.41082698883344	0.217957986152366	0.79285520537242
"KWMTBOMO09447.mrna1"	3.9880160742223	-2.6372251898979	0.217967634863736	0.79285520537242
"MSTRG.16824.7"	-4.70242249963425	-2.40599066767358	0.217968928960879	0.79285520537242
"KWMTBOMO09674.mrna1"	-4.68326166954441	-2.41462630194511	0.217976391726919	0.79285520537242
"MSTRG.20451.4"	-4.70473290127738	-2.40494483924689	0.217991724269086	0.79285520537242
"MSTRG.8859.5"	-4.68919803496396	-2.41195769875107	0.21799434691011	0.79285520537242
"MSTRG.17889.3"	-4.66256299888883	-2.42388160228713	0.217998929064501	0.79285520537242
"KWMTBOMO01361.mrna1"	0.633275992459529	4.89701766845802	0.218035220546394	0.79285520537242
"KWMTBOMO04841.mrna1"	-4.7463937645628	-2.38592525789271	0.218055597244165	0.79285520537242
"MSTRG.20507.3"	-4.74034195895671	-2.38870724706097	0.218062432037665	0.79285520537242
"MSTRG.9152.5"	-4.73043153956492	-2.39324893689163	0.218067306200622	0.79285520537242
"MSTRG.2480.15"	2.18820722296459	-1.01101612115943	0.218068444600145	0.79285520537242
"MSTRG.21168.11"	-4.73147686264673	-2.39277021924229	0.218155682973327	0.793116765244474
"MSTRG.16939.2"	-1.88107468605352	0.282980255026863	0.218178726919653	0.793144922494606
"KWMTBOMO04477.mrna1"	-4.72816002962804	-2.39428668037757	0.218203785662625	0.793180399670975
"MSTRG.18505.2"	-4.71234671816233	-2.40149071919807	0.2182290184257	0.793214664652331
"KWMTBOMO01005.mrna1"	2.06337468520024	-1.75183202713773	0.218251782545785	0.793214664652331
"MSTRG.6329.1"	-4.72588593743685	-2.39532513884153	0.21825911292297	0.793214664652331
"KWMTBOMO07305.mrna1"	-1.81784501221797	-1.3375228790513	0.218333465563929	0.793429262248058
"MSTRG.20910.1"	0.685309173528479	4.48954882150444	0.218354052286398	0.793448456766225
"MSTRG.7611.3"	1.15144481419752	2.05480684438117	0.218408528454924	0.793556065016318
"MSTRG.8572.2"	1.96509539321351	0.79498768637343	0.218414279492272	0.793556065016318
"MSTRG.17893.2"	1.08810307563299	2.30261357531187	0.21847521122877	0.793721820303651
"MSTRG.9307.3"	0.773596488108405	4.37476234601745	0.218557554424132	0.79396533487564
"KWMTBOMO11774.mrna1"	1.70335247623598	1.38773408838533	0.218733945875672	0.794538069571573
"MSTRG.1129.4"	2.09142177912828	1.34586276341082	0.218745864764675	0.794538069571573
"MSTRG.13857.3"	2.32993426896304	0.612524228165725	0.218786467921628	0.794629876450957
"KWMTBOMO06478.mrna1"	2.81513210558062	-2.13921805483031	0.218854161307771	0.794820054968741
"MSTRG.18322.2"	-1.46462488556151	3.58552476580886	0.218899691250453	0.794929720754919
"KWMTBOMO09916.mrna1"	-0.795847238646372	3.35484621745153	0.218927635698746	0.794975514290824
"KWMTBOMO00623.mrna1"	1.56936504553606	-0.017369038291468	0.219026813982668	0.795213809651247
"MSTRG.5723.3"	2.72171924625046	0.333784171975102	0.219029435941542	0.795213809651247
"MSTRG.21741.2"	0.649603601420306	4.71463939804315	0.219039276311552	0.795213809651247
"MSTRG.18829.2"	-0.84140414932561	3.03327437698644	0.219142352111717	0.795532312900201
"KWMTBOMO01412.mrna1"	1.49625557803321	0.328029204311028	0.219165960296307	0.795557063672312
"KWMTBOMO05905.mrna1"	0.733065495347982	4.3286341769565	0.219179861127474	0.795557063672312
"MSTRG.8881.4"	2.79861059959495	-1.79155291418957	0.21920252578665	0.795583628140388
"KWMTBOMO05360.mrna1"	1.87527158233875	0.215426866644939	0.219335783860308	0.796011553564574
"MSTRG.16682.3"	2.15192973123278	0.684384039559391	0.219372802883352	0.796042767641788
"MSTRG.18764.2"	-1.25194598057315	1.5355453011972	0.219375094444732	0.796042767641788
"KWMTBOMO12928.mrna1"	0.679212471906216	4.317301196561	0.219443434218183	0.796235019608989
"MSTRG.18706.2"	1.66302852014184	-0.516685689407219	0.219540713248773	0.796532241371415
"MSTRG.16516.1"	-1.1437566841859	1.68021333474379	0.219608670496598	0.796723044405538
"MSTRG.9259.1"	-1.99814785545234	-1.91804855050391	0.219640483888276	0.796744274538619
"KWMTBOMO06549.mrna1"	0.687451408640262	4.17837011937195	0.2196508624422	0.796744274538619
"MSTRG.17851.2"	-0.979678664506321	2.56012226105309	0.219660627586762	0.796744274538619
"KWMTBOMO05176.mrna1"	-1.34783621723965	1.15588707976781	0.219710605934095	0.796836199827784
"KWMTBOMO06134.mrna1"	-2.17843575033022	0.72510413753167	0.219716711543278	0.796836199827784
"MSTRG.13961.1"	0.587794950484068	5.70921769628092	0.219751277236948	0.796905810422153
"MSTRG.14803.4"	-1.04854593808807	2.5370229203841	0.219770639822218	0.796920282597974
"MSTRG.1245.5"	-1.46296888115033	0.752646188523004	0.219814911234063	0.797024245059764
"MSTRG.7423.1"	1.68052784050865	-0.333741257812454	0.219830057676245	0.797024245059764
"KWMTBOMO07419.mrna1"	0.649373013518667	4.61190817379719	0.219849874059056	0.797040351107945
"MSTRG.15012.1"	-1.96181311907185	-0.677138443479279	0.219894491304955	0.797097396073024
"MSTRG.9667.1"	-1.68307695168894	-0.708856912202434	0.219896359366479	0.797097396073024
"KWMTBOMO15431.mrna1"	-0.813512040177287	4.43466757715329	0.219966060652389	0.797294307655862
"MSTRG.176.1"	0.526211668598667	7.10930375361675	0.220082095693508	0.79758198772285
"MSTRG.9821.26"	2.71607356892274	0.659455182526054	0.220085106902517	0.79758198772285
"KWMTBOMO11989.mrna1"	0.639182465121834	4.92006969666923	0.220091582592888	0.79758198772285
"MSTRG.19429.1"	-2.22734846520457	-1.67555765217794	0.220126814220505	0.797636020359363
"MSTRG.19147.1"	2.17630392724398	-1.67920161439541	0.220151606878819	0.797636020359363
"MSTRG.14424.3"	1.02981341655193	2.45965000402119	0.220152649640687	0.797636020359363
"MSTRG.10028.1"	0.568947815052954	5.75499455502398	0.220183413526749	0.79769173357563
"KWMTBOMO06269.mrna1"	0.848369318275152	3.03486668463491	0.220235674695107	0.797825315017708
"MSTRG.6671.1"	1.43429610701985	0.386880872020873	0.220339460485956	0.798106108341012
"KWMTBOMO08798.mrna1"	-0.60676771008546	5.1858799128882	0.220357340952951	0.798106108341012
"KWMTBOMO01904.mrna1"	2.78001513848347	-2.16028147212078	0.220359370306372	0.798106108341012
"KWMTBOMO02829.mrna1"	-3.17850321176201	-2.27622152018619	0.220405784302138	0.798218447472982
"MSTRG.8425.2"	-1.04253157541759	2.35377261453998	0.220456308048525	0.798345653685364
"KWMTBOMO08356.mrna1"	0.523964216517488	7.66676461348323	0.220521193524393	0.798524847096815
"MSTRG.491.1"	-1.77534790504113	1.92388373823614	0.220537982427759	0.798529866112748
"KWMTBOMO08901.mrna1"	-0.694910483977849	4.29261164172174	0.220713569986634	0.79906179921542
"MSTRG.12006.2"	2.21126226078309	-2.36689188854878	0.220715717932311	0.79906179921542
"KWMTBOMO02659.mrna1"	0.744642080054995	3.75168098782309	0.220847516074611	0.79941046324619
"MSTRG.19680.8"	-0.933616286522732	2.94145891379091	0.22085546479259	0.79941046324619
"MSTRG.1012.4"	-0.845184342772917	3.30410123071016	0.220858284919375	0.79941046324619
"MSTRG.20028.1"	-2.25385413745123	-1.77625554314437	0.220904971689121	0.79951584506263
"MSTRG.18671.3"	-1.59348577702525	1.19381444658328	0.220919617916192	0.79951584506263
"MSTRG.15345.1"	-0.685826629556712	4.35823213890971	0.220933665034185	0.79951584506263
"KWMTBOMO16335.mrna1"	0.910359967283066	2.73574558302058	0.220963101253598	0.799566556731366
"MSTRG.2133.5"	-2.70432215628975	1.47854692089437	0.220983653111203	0.79958511503658
"KWMTBOMO12629.mrna1"	1.7377808153418	2.47671395889632	0.220999613774237	0.799587059592279
"MSTRG.19861.1"	-2.02897876868514	-1.65228740568152	0.221089566350076	0.79979089916371
"MSTRG.11841.1"	0.88162617682326	2.90193493463712	0.221095723350192	0.79979089916371
"MSTRG.8001.10"	2.20501218749797	-0.340151159519191	0.221102234955815	0.79979089916371
"KWMTBOMO01623.mrna1"	2.15358168122526	0.126094686335842	0.221143017618181	0.799882610924397
"KWMTBOMO10725.mrna1"	0.779995572723131	3.58250353837084	0.221174117459849	0.799939289205453
"MSTRG.10352.5"	1.27297323407362	1.55456820257639	0.221217643819827	0.800040900491893
"KWMTBOMO16261.mrna1"	0.608587539401528	5.28556980491562	0.221234361559843	0.800045550107905
"MSTRG.4958.1"	-2.16359492630584	-2.17012004978254	0.221306009590943	0.800248730123161
"KWMTBOMO16197.mrna1"	0.514600985760796	8.7111116057983	0.221332394483771	0.800248730123161
"MSTRG.21708.1"	1.76025615309485	2.14059300912235	0.221336854372548	0.800248730123161
"KWMTBOMO07471.mrna1"	2.08445009315571	1.41712302033519	0.221426568507204	0.800443658956199
"MSTRG.687.2"	-1.67392904303161	-0.161615986659732	0.22143263738388	0.800443658956199
"MSTRG.7415.3"	-2.17296592935069	0.481451143330874	0.221439534126485	0.800443658956199
"MSTRG.9015.3"	-3.49099808114757	-0.581653118374422	0.221452527832278	0.800443658956199
"KWMTBOMO01180.mrna1"	1.86283605938969	-0.529290442664891	0.221495635836405	0.800543659276823
"MSTRG.1848.4"	2.75388330921884	-1.71861267258752	0.221600568151879	0.800867079449135
"KWMTBOMO00683.mrna1"	-3.90518518959976	-1.89887429804968	0.221624486962812	0.800897691176152
"MSTRG.16482.1"	-0.761272127566515	3.49773861901813	0.221685719660966	0.801052976093385
"KWMTBOMO12191.mrna1"	1.0972366332187	2.25750610948771	0.221713019014632	0.801052976093385
"MSTRG.13514.1"	-0.852881035119886	2.97835993014831	0.221721051663637	0.801052976093385
"KWMTBOMO10285.mrna1"	0.521521611945363	7.56622626821508	0.221729540624794	0.801052976093385
"MSTRG.13656.1"	-2.30000245983981	-2.31556039780132	0.221744715003302	0.801052976093385
"MSTRG.8027.1"	-1.74876224844518	-1.2242675790451	0.221916025348596	0.801615977016949
"KWMTBOMO00528.mrna1"	-2.34808368431548	-1.4407950816709	0.221947386192136	0.801673402240571
"MSTRG.1245.4"	-1.12051829825138	1.78073360417329	0.221996165122776	0.801781634036224
"KWMTBOMO08370.mrna1"	0.755500883011374	3.66673818752709	0.222008281862353	0.801781634036224
"KWMTBOMO08064.mrna1"	0.514165251809988	9.53105963144085	0.222048340858094	0.801807154599816
"MSTRG.19197.1"	2.39088159126892	-0.755555238858857	0.222054031990468	0.801807154599816
"MSTRG.18611.6"	2.61824571000731	2.36607003592448	0.222082971508727	0.801807154599816
"MSTRG.8588.1"	1.66066768415658	-0.41654633092609	0.222089445198918	0.801807154599816
"MSTRG.4415.2"	-1.02860763233803	2.2059724446733	0.222093903785998	0.801807154599816
"MSTRG.13979.3"	2.76890280943395	-0.447332691383218	0.222228405012801	0.801807154599816
"MSTRG.12686.3"	-3.03341958442813	-1.55478056076278	0.222238902187997	0.801807154599816
"MSTRG.10877.3"	-0.661100335741131	4.5531919620285	0.22229817723197	0.801807154599816
"MSTRG.4562.4"	4.87771732225455	-2.26121632351497	0.222307940573621	0.801807154599816
"MSTRG.7651.16"	-3.81235573296957	-2.74116767732351	0.222308899905145	0.801807154599816
"MSTRG.12.1"	1.5095787935297	2.64865336675679	0.222319694316653	0.801807154599816
"MSTRG.12302.1"	-1.86178474833548	-0.0786554341417119	0.222320477587036	0.801807154599816
"MSTRG.8725.5"	0.753416062215798	3.52090328147917	0.22232634917387	0.801807154599816
"KWMTBOMO06255.mrna1"	2.17067220451622	1.41804702352307	0.222351483407199	0.801807154599816
"MSTRG.20909.1"	1.9647969712644	-1.73269409401178	0.222354536980273	0.801807154599816
"MSTRG.13379.5"	4.80070473011648	-2.29859843520277	0.222374329030653	0.801807154599816
"MSTRG.5821.4"	4.8008152907288	-2.29871598098692	0.222393507512267	0.801807154599816
"MSTRG.16682.7"	4.80468899093128	-2.296858961585	0.222406884267127	0.801807154599816
"MSTRG.2334.5"	4.87151321956293	-2.26426271125353	0.222440958085959	0.801807154599816
"MSTRG.14805.7"	4.79771234866018	-2.30003024515664	0.222470910168461	0.801807154599816
"MSTRG.7881.3"	4.87119648153059	-2.26441779322127	0.222474746217247	0.801807154599816
"KWMTBOMO08805.mrna1"	-0.82437999661639	3.12302061867766	0.222479056620289	0.801807154599816
"MSTRG.17198.4"	4.85317339495076	-2.27323454683425	0.222483687203201	0.801807154599816
"MSTRG.6932.3"	1.10921269674149	2.67072146276421	0.222496131992174	0.801807154599816
"KWMTBOMO04316.mrna1"	4.86157624987308	-2.26913029852383	0.222508800501923	0.801807154599816
"MSTRG.3687.2"	4.86971983194081	-2.26514174099515	0.222517812922637	0.801807154599816
"MSTRG.19659.3"	4.85189188972864	-2.27385905307502	0.222519263422458	0.801807154599816
"KWMTBOMO09109.mrna1"	4.85775269430343	-2.27099906558912	0.222520281022616	0.801807154599816
"MSTRG.17686.1"	4.8677144124383	-2.26612485310906	0.222526891706891	0.801807154599816
"MSTRG.17392.2"	4.86370397461381	-2.26826246467854	0.222545914445754	0.801807154599816
"KWMTBOMO14801.mrna1"	4.80985434012315	-2.29420629446311	0.222565648547263	0.801807154599816
"KWMTBOMO01067.mrna1"	4.8502883018137	-2.27464008608782	0.222568659194165	0.801807154599816
"KWMTBOMO08884.mrna1"	-1.37240258456296	0.585796494006052	0.222579755616203	0.801807154599816
"MSTRG.9943.4"	4.86889259655102	-2.26572038130188	0.222599608512123	0.801807154599816
"KWMTBOMO01411.mrna1"	-1.96902053587552	-1.51700952684366	0.22264319046108	0.801807154599816
"MSTRG.9057.4"	4.86591538631307	-2.26700507744334	0.222647300630649	0.801807154599816
"MSTRG.12917.1"	-1.39880166149814	0.496691404242635	0.222681767999475	0.801807154599816
"KWMTBOMO14619.mrna1"	0.978837373316755	2.93148771141137	0.222689319769309	0.801807154599816
"MSTRG.20170.2"	4.79458895636999	-2.30169245726305	0.222689653326584	0.801807154599816
"MSTRG.9970.9"	4.79348794459794	-2.30204792433303	0.222715659263983	0.801807154599816
"MSTRG.9703.4"	4.82858018974512	-2.28534868972263	0.222727180718717	0.801807154599816
"MSTRG.12752.1"	4.82868889253992	-2.28529611238799	0.222727807441581	0.801807154599816
"MSTRG.12152.2"	0.968348968034663	2.64484576164435	0.222737328698663	0.801807154599816
"MSTRG.4363.8"	4.83167189430907	-2.2836803080594	0.222744827035416	0.801807154599816
"MSTRG.14791.41"	4.819637088782	-2.28966690802197	0.222746407827012	0.801807154599816
"KWMTBOMO12932.mrna1"	4.84213711266525	-2.27860417264329	0.222763303549494	0.801807154599816
"MSTRG.22002.1"	1.8687103461115	-1.24546508189795	0.22276938551826	0.801807154599816
"KWMTBOMO11676.mrna1"	4.82787633224098	-2.28551652865567	0.222772214665826	0.801807154599816
"MSTRG.2.1"	4.8214563562413	-2.2886174522764	0.222773185480311	0.801807154599816
"MSTRG.2958.1"	-1.46305583724296	4.35714617353684	0.222808238570677	0.801837283839762
"KWMTBOMO10100.mrna1"	4.83901460954238	-2.28011981118506	0.222837387890227	0.801837283839762
"MSTRG.7921.11"	-1.67719037559861	-0.692940136640888	0.222857954325176	0.801837283839762
"KWMTBOMO05126.mrna1"	0.962606563708826	2.50010066949492	0.222858733392733	0.801837283839762
"MSTRG.6911.3"	4.83908493063792	-2.28025805300445	0.222858889779664	0.801837283839762
"MSTRG.9517.13"	4.83854465003151	-2.28051999545812	0.222884633919008	0.801874259282658
"MSTRG.20033.1"	0.764587869797683	3.48072575509938	0.222919062661052	0.801930395826656
"MSTRG.14654.8"	4.7924673469746	-2.30270380417386	0.222932042799981	0.801930395826656
"KWMTBOMO08168.mrna1"	2.24523616571598	-0.869325007469498	0.22298422133317	0.801930395826656
"MSTRG.17754.4"	-2.73623043874613	-0.80191519516925	0.222985664760679	0.801930395826656
"KWMTBOMO10397.mrna1"	-0.744189331342407	3.9373154813435	0.222988148380064	0.801930395826656
"MSTRG.9222.1"	-1.06351490660913	2.75686819826776	0.222993047976334	0.801930395826656
"MSTRG.14063.1"	1.51080679313721	-0.123354762354128	0.223068468743532	0.802145982178743
"MSTRG.5223.3"	4.78007366843801	-2.30843913065517	0.223134112644712	0.802293799751865
"KWMTBOMO06542.mrna1"	1.25584562789221	2.95974203025935	0.223149115139649	0.802293799751865
"MSTRG.8859.7"	-1.9672113451512	-1.23924651567782	0.223168294131787	0.802293799751865
"KWMTBOMO07266.mrna1"	-1.24890217758346	1.28407011645361	0.22317147707929	0.802293799751865
"KWMTBOMO15478.mrna1"	4.74197511630019	-2.32644081862818	0.223230085315033	0.802327855483569
"KWMTBOMO12959.mrna1"	1.40041677987854	0.503261966838797	0.223240173028644	0.802327855483569
"MSTRG.7003.2"	4.78295343781275	-2.30723741547861	0.223265831746714	0.802327855483569
"MSTRG.3565.25"	4.74174376391491	-2.32654900571775	0.223268776887407	0.802327855483569
"MSTRG.14232.1"	4.75816609903613	-2.31898775279836	0.223278421563808	0.802327855483569
"KWMTBOMO02513.mrna1"	4.78003248221887	-2.30862716955885	0.223284596037063	0.802327855483569
"MSTRG.18378.13"	4.75324853997129	-2.32130678835611	0.223289283006711	0.802327855483569
"MSTRG.1940.2"	4.74186250708324	-2.32666094731165	0.223315851011618	0.80233269758728
"MSTRG.6687.4"	4.77913187538992	-2.30905507007053	0.223321582975222	0.80233269758728
"MSTRG.16946.1"	-0.675679947947528	4.2696916990733	0.223355832369362	0.802400139804922
"KWMTBOMO05696.mrna1"	4.77579633204452	-2.31046924803388	0.2234198153043	0.802504413065905
"KWMTBOMO14595.mrna1"	4.77252777007267	-2.31202057613593	0.223442159328268	0.802504413065905
"MSTRG.21854.9"	4.76101308272468	-2.31764128012125	0.223476939544875	0.802504413065905
"MSTRG.11595.1"	-1.89393452040193	-0.991153419003485	0.22347984553351	0.802504413065905
"MSTRG.10945.1"	-2.21237259493653	-1.94429212183834	0.223490630899869	0.802504413065905
"MSTRG.16744.2"	4.7612003133804	-2.31738350823039	0.223490896453356	0.802504413065905
"KWMTBOMO12633.mrna1"	-0.715155558434006	3.97501641371831	0.223493214432913	0.802504413065905
"MSTRG.15979.5"	4.77004208660115	-2.31319861961195	0.223510918230571	0.802512240507636
"MSTRG.8570.2"	0.66506958460272	4.45497989441615	0.223529439739099	0.802512240507636
"MSTRG.19358.1"	2.12894210746788	-1.81283182667053	0.223541833326983	0.802512240507636
"KWMTBOMO10229.mrna1"	-1.75156437925833	0.592164328859524	0.223607693767781	0.802693094308482
"MSTRG.6264.1"	1.68938308026628	-1.3351577907543	0.223808484801837	0.803268771962062
"MSTRG.17027.21"	4.84522447940812	-2.29458913623626	0.223830212635913	0.803268771962062
"MSTRG.4385.2"	4.84879826386943	-2.29286696774122	0.223850544475834	0.803268771962062
"KWMTBOMO15567.mrna1"	4.8493080314124	-2.29262111417309	0.223852205755447	0.803268771962062
"KWMTBOMO09715.mrna1"	1.39042027733828	0.690733093833742	0.223871111399927	0.803268771962062
"MSTRG.2829.9"	4.85426902894898	-2.29022627112481	0.223872441910111	0.803268771962062
"MSTRG.14054.2"	4.84879937450315	-2.29286696774122	0.223877029147164	0.803268771962062
"MSTRG.15501.7"	2.38947653168203	-1.71939807303429	0.223896011430933	0.803268771962062
"MSTRG.7863.14"	4.85414352387843	-2.29028762690495	0.22390750966618	0.803268771962062
"MSTRG.8568.1"	-3.84546988868621	-2.73098721602575	0.223932738701589	0.803303693087911
"MSTRG.14040.4"	4.86955465559334	-2.28282173021584	0.223968044566131	0.803374755029538
"KWMTBOMO01375.mrna1"	4.74361876120457	-2.34265954717373	0.223996788486713	0.803422271033393
"MSTRG.13193.4"	4.73578625256053	-2.34629305354797	0.224037368758474	0.803512231653102
"KWMTBOMO09107.mrna1"	-1.89849062335043	-0.774622422115165	0.22407479252465	0.803590859771405
"KWMTBOMO10859.mrna1"	1.89906854528307	-0.896456832805296	0.224144457633894	0.803785094910008
"MSTRG.2636.4"	4.74937250259351	-2.33998816989485	0.224180306862656	0.803843332623841
